Ценовая зона;Категория;Артикул;Названия артикула;Вложение;Цена без НДС;Цена с НДС;Дата старта;Дата завершения;
Sochi;Dairy;205964;950МЛ МОЛОКОСОДЕРЖАЩИЙ ПРОДУКТ 3,2% STOP ЦЕНА;1;47,87;52,66;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;93209;500Г СЫР 56% METRO CHEF БЛЮ ЧИЗ КРОШКА БЗМЖ;1;730,93;804,02;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;667355;975МЛ УП_МОЛОКО 3.2% БРЯНСКИЙ МОЛОЧНЫЙ КОМБИНАТ БЗМЖ;1;62,92;69,21;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;667352;500Г СЛИВКИ УТП 20% ТБА БЗМЖ;1;151,47;166,62;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;667351;500Г СЛИВКИ УТП 33% ТБА БЗМЖ;1;202,3;222,53;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;93108;1Л СЛИВКИ 33% СОЛНЫШКО КУБАНИ УЛЬТРАПАСТ БЗМЖ;1;288,2;317,02;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;93106;1Л СЛИВКИ 33% СОЛНЫШКО КУБАНИ ДЛЯ ВЗБИВ БЗМЖ;1;288,2;317,02;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;93104;1Л МОЛОКО 2,5% МИЛУШКА УЛЬТРАПАСТ БЗМЖ;1;53,35;58,69;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;95914;260Г БИОЙОГУРТ ПИТЬЕВОЙ 2% СЛОБОДА ВИШНЯ БЗМЖ;1;66,99;73,69;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;93103;1Л МОЛОКО 3,2% МИЛУШКА УЛЬТРАПАСТ БЗМЖ;1;54,35;59,79;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;93095;1000Г СЛИВКИ 22% СОЛНЫШКО КУБАНИ УЛЬТРАП БЗМЖ;1;234,35;257,79;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;131641;450Г МАСЛО СЛИВОЧ 72.5% METRO CHEF КРЕСТ БЗМЖ;1;306,9;337,59;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;19688;125Г СЫР МОЦАРЕЛЛА GALBANI БЗМЖ;1;148,58;163,44;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;131642;450Г МАСЛО СЛИВОЧН 82,5% METRO CHEF ТРАД БЗМЖ;1;330,39;363,43;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;436267;200Г СЫР БУРРАТА ГАЛЬБАНИ БЗМЖ;1;328,09;360,9;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;436558;2КГ СЫР СЛИВОЧНЫЙ А ЛА КАЙМАК 70% MLEKARA SABAC БЗМЖ;1;1293,82;1423,2;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;92961;300Г ЙОГУРТ ПИТЬЕВ 2,5% ЭКОНИВА FL КЛУБНИКА БЗМЖ;1;53,78;59,16;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;92961;300Г ЙОГУРТ ПИТЬЕВ 2,5% ЭКОНИВА FL КЛУБНИКА БЗМЖ;1;53,78;59,16;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;92961;300Г ЙОГУРТ ПИТЬЕВ 2,5% ЭКОНИВА FL КЛУБНИКА БЗМЖ;1;53,78;59,16;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;92958;300Г ЙОГУРТ ПИТЬЕВ 2,5% ЭКОНИВА FL ПЕРСИК БЗМЖ;1;50,82;55,9;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;92958;300Г ЙОГУРТ ПИТЬЕВ 2,5% ЭКОНИВА FL ПЕРСИК БЗМЖ;1;50,82;55,9;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;205287;200Г СЫР СТРАЧАТЕЛЛА ЕГОРЛЫК МОЛОКО БЗМЖ;1;267,36;294,1;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;205287;200Г СЫР СТРАЧАТЕЛЛА ЕГОРЛЫК МОЛОКО БЗМЖ;1;267,36;294,1;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;92867;1Л МОЛОКО ЭКОНИВА 3,5% PROF LINE БЗМЖ;1;76,69;84,36;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;207445;0,5Л УП_СЛИВКИ БЕЛЫЙ ГОРОД 33% БЗМЖ;1;246,01;270,61;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;91905;700Г СМЕТАННЫЙ ПРОДУКТ 15% ГОРЯНКА ЗМЖ;1;88,75;97,63;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;207445;0,5Л УП_СЛИВКИ БЕЛЫЙ ГОРОД 33% БЗМЖ;1;246,01;270,61;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;207446;0,2Л УП_СЛИВКИ БЕЛЫЙ ГОРОД 10% БЗМЖ;1;49,81;54,79;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;207446;0,2Л УП_СЛИВКИ БЕЛЫЙ ГОРОД 10% БЗМЖ;1;49,81;54,79;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;207446;0,2Л УП_СЛИВКИ БЕЛЫЙ ГОРОД 10% БЗМЖ;1;49,81;54,79;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;205287;200Г СЫР СТРАЧАТЕЛЛА ЕГОРЛЫК МОЛОКО БЗМЖ;1;267,36;294,1;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;440734;10Х10Г СЛИВКИ Д_КОФЕ RIOBA 10% БЗМЖ;1;45,78;50,36;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;205283;125Г СЫР БУРРАТА ЕГОРЛЫК МОЛОКО БЗМЖ;1;209,11;230,02;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;208846;1КГ СЫР КАМАМБЕР 50% METRO CHEF БЗМЖ;1;1419,67;1561,64;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;208847;1КГ СЫР БРИ 50% METRO CHEF БЗМЖ;1;1059,89;1165,88;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;208847;1КГ СЫР БРИ 50% METRO CHEF БЗМЖ;1;1059,89;1165,88;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;96338;2КГ СЫР 70% СЛИВОЧНЫЙ MAESTRO LA CREMA БЗМЖ;1;1084,5;1192,95;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;204771;125Г БИОЙОГУРТ 3,2% ЭКОНИВА НАТУРАЛЬНЫЙ БЗМЖ;1;27,41;30,15;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;204770;125Г БИОЙОГУРТ 2,8% ЭКОНИВА ЯБЛОКО_ГРУША БЗМЖ;1;27,45;30,2;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;209123;1Л НАПИТОК РАСТИТЕЛЬНЫЙ ФУНДУКОВОЕ МОЛОКО RIOBA;1;118,67;130,54;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;448308;200Г СЫР ПЛАВ. ФЕТАКСА ХОХЛАНД БЗМЖ;1;146,39;161,03;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;448308;200Г СЫР ПЛАВ. ФЕТАКСА ХОХЛАНД БЗМЖ;1;146,39;161,03;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;448308;200Г СЫР ПЛАВ. ФЕТАКСА ХОХЛАНД БЗМЖ;1;146,39;161,03;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;653647;_600Г СЫР СУЛУГУНИ КОПЧЕН MC БЗМЖ;1;796,78;876,46;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;653646;_600Г СЫР СУЛУГУНИ MC 45% БЗМЖ;1;776,84;854,52;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;653645;_1,1КГ СЫР АДЫГЕЙСКИЙ MC 45% БЗМЖ;1;717,01;788,71;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;656997;1КГ ТВОРОГ САВУШКИН 9% ПАКЕТ БЗМЖ;1;370,86;407,95;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;666855;250Г GALBANI СЫР СТРАЧАТЕЛЛА БЗМЖ;1;466,61;513,27;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;449853;1Л НАП_МИНДАЛЬНЫЙ ALPRO;1;157,48;188,98;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;666045;1Л НАП_СОЕВЫЙ GREEN MILK PROFESSIONAL;1;138,61;152,47;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;666044;1Л НАП_РИСОВЫЙ ФУНДУК GREEN MILK PROFESSIONAL;1;118,67;130,54;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;666038;1Л НАП_РИСОВЫЙ МИНДАЛЬ GREEN MILK PROFESSIONAL;1;118,67;130,54;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;130897;_1КГ СЫР 50% METRO CHEF С ПАЖИТНИКОМ БЗМЖ;1;846,43;931,07;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;450201;500Г УП_СЛИВКИ ПЕТМОЛ 11% БЗМЖ;1;161,64;177,8;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;450202;500Г УП_СЛИВКИ ПЕТМОЛ 22% БЗМЖ;1;236,87;260,56;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;450231;800Г СМЕТАНА БМ 20% БЗМЖ;1;256,08;281,69;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;666036;1Л НАП_СОЕВЫЙ КОКОС GREEN MILK PROFESSIONAL;1;118,67;130,54;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;96828;100Г СЫР 45% GALBANI МОЦАРЕЛЛА МИНИ БЗМЖ;1;104,71;115,18;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;96828;100Г СЫР 45% GALBANI МОЦАРЕЛЛА МИНИ БЗМЖ;1;104,71;115,18;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;96828;100Г СЫР 45% GALBANI МОЦАРЕЛЛА МИНИ БЗМЖ;1;104,71;115,18;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;96911;300Г СМЕТАНА 20% КОРОВКА ИЗ КОРЕНОВКИ СТ БЗМЖ;1;91,39;100,53;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;130897;_1КГ СЫР 50% METRO CHEF С ПАЖИТНИКОМ БЗМЖ;1;846,43;931,07;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;657075;100Г ГОРГОНЗ CHEEZ TERRA DEL G БЗМЖ;1;264,62;291,08;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;665158;400Г МАСЛО ТЫСЯЧА ОЗЁР 82,5% БЗМЖ;1;395,46;435,01;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;665158;400Г МАСЛО ТЫСЯЧА ОЗЁР 82,5% БЗМЖ;1;395,46;435,01;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;665158;400Г МАСЛО ТЫСЯЧА ОЗЁР 82,5% БЗМЖ;1;395,46;435,01;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;665008;270Г СГУЩЕНКА 1% ARO С САХАРОМ Д_П БЗМЖ;1;50,72;55,79;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;665007;1250Г МОЛ_СГУЩ METRO CHEF 0,2% БЗМЖ;1;253,13;278,44;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;665007;1250Г МОЛ_СГУЩ METRO CHEF 0,2% БЗМЖ;1;253,13;278,44;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;665007;1250Г МОЛ_СГУЩ METRO CHEF 0,2% БЗМЖ;1;253,13;278,44;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;665007;1250Г МОЛ_СГУЩ METRO CHEF 0,2% БЗМЖ;1;253,13;278,44;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;650351;800Г СЫР 65% HOCHLAND CREMETTE ТВОРОЖНЫЙ БЗМЖ;1;427,81;470,59;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;97672;1Л ПЕРЕРАБОТАННАЯ МЯКОТЬ КОКОСОВОГО ОРЕХА 17-19% AROY-D;1;259,06;310,87;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;204769;125Г БИОЙОГУРТ 2,8% ЭКОНИВА ЧЕРНИКА БЗМЖ;1;27,45;30,2;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;411762;370Г МОЛОКОСОДЕРЖАЩИЙ ПРОДУКТ СГУЩЕННЫЙ ARO;1;81,52;89,67;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;204765;125Г БИОЙОГУРТ 2,8% ЭКОНИВА КЛУБНИКА_БАНАН БЗМЖ;1;27,45;30,2;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;211121;450Г РЯЖЕНКА КОРОВКА_И_К 2,5% П_П БЗМЖ;1;59,88;65,87;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;211845;900Г СМЕТАНА METRO CHEF 30% БЗМЖ;1;298,17;327,99;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;211914;400МЛ КОКОСОВОЕ МОЛОКО 17% KARA;1;108,78;130,54;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;211915;500МЛ КОКОСОВОЕ МОЛОКО 17% KARA;1;127,06;152,47;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;124838;380Г МАСЛО 82,5% ИЗ ПРИЭЛЬБРУСЬЯ СЛИВОЧНОЕ БЗМЖ;1;297,17;326,89;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;204008;1Л НАПИТОК СОЕВЫЙ ALPRO БАНАН;1;117,92;141,5;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;204007;1Л НАПИТОК СОЕВЫЙ ALPRO ВАНИЛЬ ПЛОМБИР;1;117,92;141,5;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;203918;260Г П_ЙОГУРТ 1.6% АКТИВИА ПЕЧ ГР_ЗЛ_СЕМ ЛЬНА БЗМЖ;1;50,82;55,9;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;203918;260Г П_ЙОГУРТ 1.6% АКТИВИА ПЕЧ ГР_ЗЛ_СЕМ ЛЬНА БЗМЖ;1;50,82;55,9;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;213080;1,107КГ СЫР ПЛАВЛЕННЫЙ 45% HOCHLAND PROF БИСТРО ЧЕДДЕР БЗМЖ;1;784,42;862,86;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;213080;1,107КГ СЫР ПЛАВЛЕННЫЙ 45% HOCHLAND PROF БИСТРО ЧЕДДЕР БЗМЖ;1;784,42;862,86;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;213080;1,107КГ СЫР ПЛАВЛЕННЫЙ 45% HOCHLAND PROF БИСТРО ЧЕДДЕР БЗМЖ;1;784,42;862,86;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;213083;_3КГ СЫР ТИЛЬЗИТЕР 50% OLDENBURGER БЗМЖ;1;617,29;679,02;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;213083;_3КГ СЫР ТИЛЬЗИТЕР 50% OLDENBURGER БЗМЖ;1;617,29;679,02;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;213484;1Л КОКОСОВЫЙ ПРОДУКТ НА РАСТИТЕЛЬНОМ СЫРЬЕ 19% RIOBA;1;227,62;273,14;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;644206;400Г СЫР С ГОЛУБОЙ ПЛЕС MCН БЗМЖ;1;567,4;624,14;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214067;1Л КРЕМ ДЛЯ ВЗБИВАНИЯ У_П 26% СОЛНЫШКО КУБАНИ;1;248,31;273,14;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214194;1Л МИНДАЛЬНЫЙ НАПИТОК VEGGIE BIO METRO CHEF;1;169,12;202,94;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;643754;125Х10Г МАСЛО СЛИВ 82,5% RIOBA БЗМЖ;1;1018,57;1120,43;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;663957;1Л НАП_ГРЕЧНЕВЫЙ NEMOLOKO 1,5% ЛАЙТ;1;140,28;154,31;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;663957;1Л НАП_ГРЕЧНЕВЫЙ NEMOLOKO 1,5% ЛАЙТ;1;140,28;154,31;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;130159;1Л НАПИТОК НА РАСТ ОСНОВЕ БАНАН VELLE BARISTA;1;148,58;163,44;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214195;1Л МИНДАЛЬНЫЙ НАПИТОК VEGGIE BIO BARISTA METRO CHEF;1;172,77;207,32;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;409582;_3,2КГ СЫР ГОЛЛАНДСКИЙ РОВЕНЬКИ БЗМЖ;1;710,59;781,65;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214196;1Л КОКОСОВЫЙ НАПИТОК VEGGIE BIO BARISTA METRO CHEF;1;163,63;196,36;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;408257;500МЛ ПЕРЕРАБОТАННАЯ МЯКОТЬ КОКОСОВ ОРЕХА 17-19% AROY-D TP;1;144,44;173,33;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;408257;500МЛ ПЕРЕРАБОТАННАЯ МЯКОТЬ КОКОСОВ ОРЕХА 17-19% AROY-D TP;1;144,44;173,33;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;408257;500МЛ ПЕРЕРАБОТАННАЯ МЯКОТЬ КОКОСОВ ОРЕХА 17-19% AROY-D TP;1;144,44;173,33;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;408255;400МЛ ПЕРЕРАБОТАННАЯ МЯКОТЬ КОКОСОВОГО ОРЕХА 17-19% AROY-D;1;126,73;152,08;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;408255;400МЛ ПЕРЕРАБОТАННАЯ МЯКОТЬ КОКОСОВОГО ОРЕХА 17-19% AROY-D;1;126,73;152,08;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;408255;400МЛ ПЕРЕРАБОТАННАЯ МЯКОТЬ КОКОСОВОГО ОРЕХА 17-19% AROY-D;1;126,73;152,08;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;214197;1Л ОВСЯНЫЙ НАПИТОК VEGGIE BIO BARISTA METRO CHEF;1;136,2;163,44;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;406754;1КГ С_МОЛОКО МОЛОЧН РЕЧКА 3,2% БЗМЖ;1;62,72;68,99;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;404959;900Г ТВОРОГ РАССЫПЧ PRESID 9% БЗМЖ;1;446,28;490,91;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;404767;300Г СЫР МАСТЕР БУТЕРБР СЛИВ БЗМЖ;1;204,34;224,77;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;404662;500Г СЫР ПАРМЕЗАН 32% ТЕРТЫЙ БЗМЖ;1;1076,57;1184,23;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214198;1Л СОЕВЫЙ НАПИТОК VEGGIE BIO BARISTA METRO CHEF;1;136,2;163,44;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214199;1Л КОКОСОВЫЙ НАПИТОК VEGGIE BIO METRO CHEF;1;150,83;181;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214200;1Л ОВСЯНЫЙ НАПИТОК VEGGIE BIO METRO CHEF;1;136,2;163,44;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;98478;738Г СЫР ПЛАВЛ 45% METRO CHEF ЧЕДДЕР БЗМЖ;1;527,52;580,27;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;130158;1Л НАПИТОК НА РАСТ ОСН МИНДАЛЬ VELLE BARISTA;1;188,48;207,33;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214212;_3КГ СЫР 50% ЧЕДДЕР КРАСНЫЙ OLDENBURGER БЗМЖ;1;657,17;722,89;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;130157;1Л НАПИТОК НА РАС ОСН КОКОСОВЫЙ VELLE BARISTA;1;188,48;207,33;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;453530;1КГ УП_СЛИВКИ Д_ВЗБ M_CHEF 33% БЗМЖ;1;427,8;470,58;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;132257;1Л НАПИТОК СОЕВЫЙ NEMOLOKO BARISTA БАНАН;1;89,44;98,38;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;453531;1000Г СТЕР СЛИВКИ 23% METRO CHEF ПИТЬЕВЫЕ БЗМЖ;1;338,07;371,88;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214513;5КГ ТВОРОГ БЕЛЫЙ МЕДВЕДЬ 9% БЗМЖ;1;1671,17;1838,29;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;643754;125Х10Г МАСЛО СЛИВ 82,5% RIOBA БЗМЖ;1;1018,57;1120,43;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;643745;200Г СЫР ФЕТА ТРАДИЦИОННАЯ KD БЗМЖ;1;188,98;207,88;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214889;500Г СЫР МОЦАРЕЛЛА CLASSIC ЕГОРЛЫК МОЛОКО ВЕДРО БЗМЖ;1;367,97;404,77;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214890;500Г СЫР МОЦАРЕЛЛА MINI ЕГОРЛЫК МОЛОКО ВЕДРО БЗМЖ;1;367,97;404,77;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214891;500Г СЫР СТРАЧАТЕЛЛА МЯГКИЙ ЕГОРЛЫК МОЛОКО БЗМЖ;1;487,64;536,4;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214892;500Г СЫР РИКОТТА МЯГКИЙ ЕГОРЛЫК МОЛОКО ВЕДРО БЗМЖ;1;188,48;207,33;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214939;400Г СЫР СЛИВОЧНЫЙ 45% NATURA БЗМЖ;1;394,94;434,43;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214941;315Г СМЕТАНА 30% METRO CHEF БЗМЖ;1;90,38;99,42;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;399272;100Г ДРОЖЖИ ЛЮКС ЭКСТРА ПРЕС;1;14,25;17,1;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;399272;100Г ДРОЖЖИ ЛЮКС ЭКСТРА ПРЕС;1;14,25;17,1;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;132380;90Г СЫР ПЛАВЛЕНЫЙ 45% ДЛЯ СУПА С ЛУКОМ БЗМЖ;1;46,85;51,54;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;639965;1КГ КОМБ.РАСС.ПР.СИРТАКИ ORIG;1;283,29;339,95;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;214974;_1,7КГ СЫР ПАРМЕЗАН 50% КАБОШ БЗМЖ;1;677,11;744,82;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;639888;2.2КГ СЫР ТВОР 65% PRESIDENT PROFESSIONNEL СЛИВ БЗМЖ;1;1145,82;1260,4;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;454928;1Л УП_МОЛОКО RIOBA 3,5% БЗМЖ;1;74,69;82,16;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;454928;1Л УП_МОЛОКО RIOBA 3,5% БЗМЖ;1;74,69;82,16;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;639807;250Г БРЫНЗА КУБАНСКИЙ ГОСТИНЕЦ БЗМЖ;1;173,83;191,21;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;639807;250Г БРЫНЗА КУБАНСКИЙ ГОСТИНЕЦ БЗМЖ;1;173,83;191,21;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;639807;250Г БРЫНЗА КУБАНСКИЙ ГОСТИНЕЦ БЗМЖ;1;173,83;191,21;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;132382;400Г СЫР ПЛАВЛЕНЫЙ 45% КАРАТ ЯНТАРЬ БЗМЖ;1;168,53;185,38;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;639471;200Г МАСЛО СЛИВ.82,5% ВКУСНОТ БЗМЖ;1;219,58;241,54;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;215072;_2,6 КГ МОЛОКОСОДЕРЖАЩИЙ ПРОДУКТ ГАУДА 45% ARO;1;437,78;481,56;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;215072;_2,6 КГ МОЛОКОСОДЕРЖАЩИЙ ПРОДУКТ ГАУДА 45% ARO;1;437,78;481,56;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;215073;_2,6 КГ МОЛОКОСОД ПРОД РОССИЙСКИЙ НОВЫЙ 50% ARO;1;437,78;481,56;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;215073;_2,6 КГ МОЛОКОСОД ПРОД РОССИЙСКИЙ НОВЫЙ 50% ARO;1;437,78;481,56;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;215076;500Г МОЛОКОСОД ПРОД СЛИВОЧНЫЙ 40% ARO;1;148,59;163,45;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;396288;1Л МОЛОКО ЭКОНОМ 1,5% БЗМЖ;1;94,73;104,2;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;396287;1Л У_МОЛОКО ПЯТИГОР 2,5% ТБА БЗМЖ;1;60,83;66,91;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;396285;1Л У_МОЛОКО ЭКОНОМ 3,2% ТБА БЗМЖ;1;60,89;66,98;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;396283;1Л МОЛОКО ЭКОНОМ 6% БЗМЖ;1;77,78;85,56;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;215220;300Г СМЕТАНА 15% METRO CHEF БЗМЖ;1;74,11;81,52;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;215221;300Г СМЕТАНА 20% METRO CHEF БЗМЖ;1;81,23;89,35;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;215222;5КГ МОЛОКОСОД ПРОДУКТ ARO 30% ПО ТЕХ СМЕТАНЫ ЗМЖ;1;796,78;876,46;14 Sept 2023;20 Sept 2023;
Sochi;Dairy;639471;200Г МАСЛО СЛИВ.82,5% ВКУСНОТ БЗМЖ;1;219,58;241,54;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;639471;200Г МАСЛО СЛИВ.82,5% ВКУСНОТ БЗМЖ;1;219,58;241,54;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;639470;400Г МАСЛО СЛИВ.82,5% ВКУСНОТ БЗМЖ;1;425,95;468,55;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;639470;400Г МАСЛО СЛИВ.82,5% ВКУСНОТ БЗМЖ;1;425,95;468,55;23 Aug 2023;19 Sept 2023;
Sochi;Dairy;639470;400Г МАСЛО СЛИВ.82,5% ВКУСНОТ БЗМЖ;1;425,95;468,55;7 Sept 2023;4 Oct 2023;
Sochi;Dairy;128131;380Г МАСЛО СЛИВОЧН 82,5% METRO CHEF ТРАД БЗМЖ;1;272,24;299,46;16 Sept 2023;13 Oct 2023;
Sochi;Dairy;123221;1КГ МОЛОКОСОД ПРОД ЗМЖ ПО ТЕХ ТВОРОГА ARO 18%;1;176,51;194,16;16 Sept 2023;13 Oct 2023;
